2001|Health, biodiversity, and natural resource use on the Amazon frontier: an ecosystem approach. Murray, T P; Sanchez-Choy, J
2012|Megadiverse developing countries face huge risks from invasives Lovei, Gabor L.; Lewinsohn, Thomas. M.
1999|Biological diversity and ecosystem functions of forest soil fungi: Management implications Molina, R; O'Dell, T; Dunham, S; Pilz, D
2017|Smart Composite Materials for Environmental Decontamination Kuvarega, Alex T.; Mishra, Ajay Kumar; Mamba, Bhekie B.
2012|Stochastic Assembly Dictates the Succession of Microbial Communities in Response to Environmental Perturbations Zhou, J.; Deng, Y.; Zhang, P.; Xue, K.; Van Nostrand, J.; He, Z.
2011|Assessment of soil quality using microbial properties and attributes of ecological relevance Garbisu, Carlos; Alkorta, Itziar; Epelde, Lur
2013|Threat: Pollution Williams, David R.; Pople, Robert G.; Showler, David A.; Dicks, Lynn V.; Child, Matthew F.; Ermgassen, Erasmus K. H. J. Zu; Sutherland, William J.
2004|Molecular microbial diversity assessment of post-flight international space station potable waters Venkat, P.; La Duc, M. T.; Pierson, D.; Sumner, R.; Venkateswaran, K.
1994|Biosystematics and Ecology Series, Suppl.: Fundamentals of ecology in Austria: Model for Europe? 
2004|Will ecology provide the next major advance in freshwater science? Powell, A
2007|The value of medicinal plants in Ecuador Gachet, M. S.; Bauer, R.; Munoz, R.
2004|ZINC AND LEAD RESISTANCE OF LICHEN POPULATIONS INHABITING ENVIRONMENTS OF DIFFERENT METAL CONTENTS Pawlik-Skowronska, B.; Skowronski, T.; Wojciak, H.
2017|Applications and Prospects of Metabarcoding in Environmental Monitoring of Phytoplankton Community Zhang Wanwan; Xie Yuwei; Yang Jianghua; Yang Yanan; Li Di; Zhang Yong; Yu Hongxia; Zhang Xiaowei
2010|DEAD WOOD FOR BIODIVERSITY - FORESTERS TORN BETWEEN MISTRUST AND COMMITMENT Deuffic, Philippe
2009|Tracheal Systems and the Evolution of Insects Vandenbrooks, J. M.; Kaiser, A.; Harrison, J. F.
2007|WILDLIFE DAMAGE CONTROL Conclusions Hone, Jim
2003|Parasite host interactions in time and space. Hudson, Peter J.; Cattadori, Isabella M.
2001|[90Sr and 137Cs in higher aquatic plants of the Chernobyl nuclear plant exlusion zone]]. Gudkov, D I; Derevets, V V; Kuz'menko, M I; Nazarov, A B
1995|Natural capital and human economic survival Prugh, Thomas
1994|Social factors as driving forces: Towards interdisciplinary models of global change Machlis, Gary E.; Forester, Deborah J.
2011|Ecology of Urban Amphibians and Reptiles: Urbanophiles, Urbanophobes, and the Urbanoblivious Grant, Bruce W.; Middendorf, George; Colgan, Michael J.; Ahmad, Haseeb; Vogel, Michael B.
2008|THE OCCURRENCE OF THE DIPTERANS (INSECTA: DIPTERA) IN BUCURESTI AND ITS SURROUNDINGS Parvu, Corneliu
2007|Opportunities in the pharmaceutical industry and the local development logic based on the Brazilian biomes: the basis for a national policy discussion Villas Boas, Glauco de Kruse; Grabois Gadelha, Carlos Augusto
1998|State of the World 
2011|The giant squid Architeuthis: An emblematic invertebrate that can represent concern for the conservation of marine biodiversity Guerra, Angel; Gonzalez, Angel F.; Pascual, Santiago; Dawe, Earl G.
2007|Persistence and vulnerability Margules, Christopher R.; Sarkar, Sahotra
2017|Role of ethnopharmacologists in the conservation of endangered animal species Chassagne, Francois
2016|Misguided strategy for mosquito control Azevedo-Santos, Valter M.; Vitule, Jean R. S.; Garcia-Berthou, Emili; Pelicice, Fernando M.; Simberloff, Daniel
2004|Alternative conceptions in animal biodiversity: a Taiwanese perspective. Chiung-Fen, Yen; Yao, T.-W.; Mintzes, J. J.
2003|Biodiversity of mosquitoes at Jinan International Airport. Zhang, Mao-rong; Li, Bin; Wei, Qing-li; et al
2015|HOW WILL MARINE LIFE COPE WITH OCEAN ACIDIFICATION? Hall-Spencer, Jason
2016|Impact of Biodiversity Loss on Human Infectious Diseases Srivastava, Manju
2014|Conditioners and significance in t-RFLP profile of the assemblage of prokaryotic microorganisms in crude oil agricultural polluted soils Nwaichi, Eucharia O.; Frac, Magdalena; Ugwoha, Ejikeme O.; Akpomiemie, Becky O.
2011|Examination and Comparison of Microbial Diversity in Field-Scale Sewage Sludge Composters Ohnishi, Akihiro; Nagano, Akihiro; Fujimoto, Naoshi; Suzuki, Masaharu
2008|STRATEGY FOR RACE MAINTENANCE IN TROPICAL TASAR Narain, Raj; Rath, S. S.; Singh, G. S.; Singh, M. K.; Suryanarayana, N.
1994|A research agenda for global change in Finland: Research priorities for the conservation and sustainable use of biodiversity Vaisanen, Rauno; Jappinen, Jukka-Pekka
2003|From nematodes to whales: Integrating molecular genetics in ecological and conservation studies of Baja California marine fauna. Rocha-Olivares, Axayacatl
2012|Landscape-scale Forest Management in the Municipal Watersheds of Vienna, Austria, and Seattle, USA: Commonalities Despite Disparate Ecology and History Richards, William H.; Koeck, Roland; Gersonde, Rolf; Kuschnig, Gerhard; Fleck, Werner; Hochbichler, Eduard
2012|Selecting marine invertebrate flagship species: Widening the net Verissimo, Diogo; Barua, Maan; Jepson, Paul; MacMillan, Douglas C.; Smith, Robert J.
2006|Ecology of the Acanthocephala Conclusions and overview Kennedy, C. R.
2011|Grassland systems of red meat production: integration between biodiversity, plant nutrient utilisation, greenhouse gas emissions and meat nutritional quality Dawson, L. E. R.; O'Kiely, P.; Moloney, A. P.; Vipond, J. E.; Wylie, A. R. G.; Carson, A. F.; Hyslop, J.
2009|Shifts in Abiotic Variables and Consequences for Diversity Harley, Christopher D. G.; Connell, Sean D.
2018|The exceptional value of intact forest ecosystems. Watson, James E M; Evans, Tom; Venter, Oscar; Williams, Brooke; Tulloch, Ayesha; Stewart, Claire; Thompson, Ian; Ray, Justina C; Murray, Kris; Salazar, Alvaro; McAlpine, Clive; Potapov, Peter; Walston, Joe; Robinson, John G; Painter, Michael; Wilkie, David; Filardi, Christopher; Laurance, William F; Houghton, Richard A; Maxwell, Sean; Grantham, Hedley; Samper, Cristian; Wang, Stephanie; Laestadius, Lars; Runting, Rebecca K; Silva-Chavez, Gustavo A; Ervin, Jamison; Lindenmayer, David
2015|Environmental DNA barcoding: from the Arctic to the tropics - and everywhere in between Hajibabaei, Mehrdad
2015|Over 75 years of zooplankton data from Australia Davies, Claire
2011|Bossou: 33 Years Introduction Matsuzawa, Tetsuro; Humle, Tatyana
1999|Eighth International Helminthological Symposium: Helminths, Helminthoses and Environment, Kosice, Slovakia, September 28-October 1, 1999 Anonymous
1994|Consequences of a 150 years' history of human disturbances in some forest ecosystems Lenz, Roman J. M.
2012|THE ENVIRONMENTAL TURN Rolston, Holmes, III
2011|Can algal uptake stop NO3- pollution? Baulch, Helen M.; Stanley, Emily H.; Bernhardt, Emily S.
2012|RIVER VALUES AND THREATS Arthington, Angela H.
2011|Overcome India's GM crops prejudice Padmanaban, Govindarajan
2006|Carbon fluxes across regions - Observational constraints at multiple scales Law, Beverly E.; Turner, Dave; Campbell, John; Lefsky, Michael; Guzy, Michael; Sun, Osbert; Van Tuyl, Steve; Cohen, Warren
1999|Genetic biodiversity in reductive dehalogenases Lowe, P. R.; Harris, W. J.
1997|Pollution impact on insect biodiversity in boreal forests Kozlov, M. V.
1996|New uses for new phylogenies 
2001|Changes in breeding bird populations, 1998-99. Sanderson, Fiona; Marchant, John; Glue, David
2016|Occurrence of novel and emergent tick-borne pathogens in a Kenyan biodiversity hotspot Mwamuye, M. M.; Kariuki, E.; Omondi, D.; Kabii, J.; Odongo, D.; Masiga, D.; Villinger, J.
2001|Simulation of the effects of marine protected areas on yield and diversity using a multispecies, spatially explicit, individual-based model Shin, Yunne-Jai; Cury, Philippe
2001|International scientific conference. "The problems of rational use and reproduction of berries patches in boreal forests at the boundary of XX-XXI centuries". (Gomel-Glubokoye, Byelorus, September 11-15, 2000) Volchkov, V. E.
2015|New records of the alien invasive species Harmonia axyridis (Pallas, 1773) in Italy (Coleoptera: Coccinellidae) Menchetti, Mattia; Ancillotto, Leonardo; Russo, Danilo; Bertolino, Sandro; Bettacchioli, Giovanni; Mori, Emiliano
2014|Ecology and conservation of freshwater fish: time to act for a more effective management Mota, Micaela; Sousa, Ronaldo; Araujo, Jorge; Braga, Catarina; Antunes, Carlos
2008|MARINE OIL SPILLS AND SOILS CONTAMINATED BY HYDROCARBONS Environmental Stakes and Treatment of Pollutions Introduction Bocard, C.
2003|Stochastic metapopulation dynamics and macroparasite epidemics. Cornell, Stephen C.
1994|Biodiversity of the Wadden Sea (Denmark, Germany, The Netherlands): Recent changes and future projections Wolff, W. J.; Dankers, N.; Dijkema, K. S.; Reijnders, P. J. H.; Smit, C. J.
2018|License to Kill?-Disease Eradication Programs May Not be in Line with the Convention on Biological Diversity Hochkirch, Axel; Beninde, Joscha; Fischer, Marietta; Krahner, Andre; Lindemann, Cosima; Matenaar, Daniela; Rohde, Katja; Wagner, Norman; Wesch, Charlotte; Wirtz, Sarah; Zink, Andreas; Loetters, Stefan; Schmitt, Thomas; Proelss, Alexander; Veith, Michael
2017|Skewed Exposure to Environmental Antigens Complements Hygiene Hypothesis in Explaining the Rise of Allergy Allaerts, Wilfried; Chang, Tse Wen
2017|Using. Metagenomics to Connect Microbial Community Biodiversity and Functions Mendes, Lucas W.; Perez Braga, Lucas Palma; Navarrete, Acacio A.; de Souza, Dennis Goss; Silva, Genivaldo G. Z.; Tsai, Siu M.
2015|Bats as bioindicators: an introduction Russo, Danilo; Jones, Gareth
2011|Food microbial biodiversity and "microbes of protected origin" Capozzi, Vittorio; Spano, Giuseppe
2004|Fresh-water fish population: an indicator of the state of the Saint-Lawrence river Anonymous
2003|Coevolution of a parasite's life-cycle and its host's life-history: From within-host dynamics to epidemiology. Koella, Jacob
2003|Protected areas for native salmon: A strategy for protecting salmonid biodiversity across the Northern Pacific Rim. Rahr, Guido R.; Augerot, Xanthippe
2000|Mountain ethnobiology and development in Highland Chiapas, Mexico: Lessons in biodiversity and health Stepp, JR
2015|Disease Transmission and Biodiversity Loss Through the Trade in Farm Animals Phillips, Clive J. C.
2015|The Influence of Dinitrophenolic Pesticides on the Viability of Plants Pintilie, Olga; Andries, Claudia; Cosma, Adelina; Zaharia, Marius; Drochioiu, Gabi; Vasilache, Viorica; Sandu, Ion
2015|Eutrophication and hypoxia: impacts of nutrient and organic enrichment Korpinen, Samuli; Bonsdorff, Erik
2004|Stochastic population theory faces reality in the laboratory Saether, BE; Engen, S
2003|From individual to populations across scales: The lessons from the study of host-parasitoid systems. Bernstein, Carlos
2008|Will increased storm disturbance affect the biodiversity of intertidal, nonscleractinian sessile fauna on coral reefs? Walker, S. J.; Degnan, B. M.; Hooper, J. N. A.; Skilleter, G. A.
2000|Medicinal chemistry in the development of societies - Biodiversity and natural products Monge, A; Chorghade, M; Erhardt, PW; Ganellin, CR; Koga, N; Lindberg, P; Perun, TJ; Topliss, JG; Trivedi, BK; Wermuth, CG
2002|Ecological context of Lyme disease - Biodiversity, habitat fragmentation, and risk of infection Ostfeld, RS; Keesing, F; Schauber, EM; Schmidt, KA
2016|Loss and self-restoration of macrobenthic diversity in reclamation habitats of estuarine islands in Yangtze Estuary, China Lv, Weiwei; Liu, Zhiquan; Yang, Yang; Huang, Youhui; Fan, Bin; Jiang, Qichen; Zhao, Yunlong
1997|Analysis of the properties of exergy and biodiversity along an estuarine gradient of eutrophication Marques, JC; Pardal, MA; Nielsen, SN; Jorgensen, SE
2013|A horizon scan of global conservation issues for 2013 Sutherland, William J.; Bardsley, Sarah; Clout, Mick; Depledge, Michael H.; Dicks, Lynn V.; Fellman, Liz; Fleishman, Erica; Gibbons, David W.; Keim, Brandon; Lickorish, Fiona; Margerison, Ceri; Monk, Kathryn A.; Norris, Kenneth; Peck, Lloyd S.; Prior, Stephanie V.; Scharlemann, Joern P. W.; Spalding, Mark D.; Watkinson, Andrew R.
1999|Biodiversity and the divide between culture and nature Haila, Y
2016|Addressing challenges to human health in the Anthropocene epoch-an overview of the findings of the Rockefeller/Lancet Commission on Planetary Health Haines, Andy
2018|Wellbeing and urban living: nurtured by nature Taylor, Lucy; Hahs, Amy K.; Hochuli, Dieter F.
2012|Polar Diseases and Parasites: A Conservation Paradigm Shift. Kutz, Susan J.
2014|Systematic Conservation Planning: A Better Recipe for Managing the High Seas for Biodiversity Conservation and Sustainable Use Ban, Natalie C.; Bax, Nicholas J.; Gjerde, Kristina M.; Devillers, Rodolphe; Dunn, Daniel C.; Dunstan, Piers K.; Hobday, Alistair J.; Maxwell, Sara M.; Kaplan, David M.; Pressey, Robert L.; Ardron, Jeff A.; Game, Edward T.; Halpin, Patrick N.
2000|Parasite systematics in the 21st century: Opportunities and obstacles Brooks, DR
2015|FLORISTIC BIODIVERSITY OF FEEDING GROUND FOR DEERS (DAMA DAMA) BRED ON FARMS Kilar, Janusz; Ruda, Maria
2015|EFFECT OF TOPOGRAPHY ON THE DISTRIBUTION OF TROPICAL MONTANE FOREST FRAGMENTS: A PREDICTIVE MODELLING APPROACH Bunyan, M.; Bardhan, S.; Singh, A.; Jose, S.
2011|The Economic Value of Environmental Services on Indigenous-Held Lands in Australia Zander, Kerstin K.; Garnett, Stephen T.
2011|Exploratory workshop on diversity and function in ectomycorrhizal communities Garbaye, Jean
2017|Diversity, Distribution and Abundance of Scleractinian Coral in District-based Marine Protected Area Olele, Bone Bolango, Gorontalo-Indonesia Reza, Akbar; Sancayaningsih, Retno Peni
2012|Biodiversity and conservation of Wildlife at the Wafra area in Kuwait Al-Khalifa, Hanan; Al-Nasser, Afaf; Abbas, Mohammad Safar; Dashti, Jamal
2017|Using environmental (e)DNA sequencing for aquatic biodiversity surveys: a beginner's guide Shaw, Jennifer L. A.; Weyrich, Laura; Cooper, Alan
2015|Effects of weather and landscape on the equine West Nile virus infection risk in Mississippi, USA Wang, Guiming
2004|Population dynamics of pathogens with multiple host species Dobson, A
2017|Island ecology and evolution: challenges in the Anthropocene Graham, Natalie R.; Gruner, Daniel S.; Lim, Jun Y.; Gillespie, Rosemary G.
2010|Impacts of biodiversity on the emergence and transmission of infectious diseases Keesing, Felicia; Belden, Lisa K.; Daszak, Peter; Dobson, Andrew; Harvell, C. Drew; Holt, Robert D.; Hudson, Peter; Jolles, Anna; Jones, Kate E.; Mitchell, Charles E.; Myers, Samuel S.; Bogich, Tiffany; Ostfeld, Richard S.
1993|BIODIVERSITY DOBSON, A; CARPER, R
2015|Applying an Ecohealth Perspective in a State of the Environment Report: Experiences of a Local Public Health Unit in Canada Lam, Steven; Leffley, Alanna; Cole, Donald C.
2017|Do drivers of biodiversity change differ in importance across marine and terrestrial systems - Or is it just different research communities' perspectives? Knapp, Sonja; Schweiger, Oliver; Kraberg, Alexandra; Asmus, Harald; Asmus, Ragnhild; Brey, Thomas; Frickenhaus, Stephan; Gutt, Julian; Kuehn, Ingolf; Liess, Matthias; Musche, Martin; Poertner, Hans-O.; Seppelt, Ralf; Klotz, Stefan; Krause, Gesche
2009|Soil Health - A Precondition for Crop Production Saba, Niharendu; Mandal, Biswapati
1996|Biodiversity of soil microbial communities in agricultural systems Pankhurst, CE; OphelKeller, K; Doube, BM; Gupta, VVSR
2013|Enhanced biodiversity and pollination in UK agroforestry systems Varah, Alexa; Jones, Hannah; Smith, Jo; Potts, Simon G.
2001|Biodiversity may regulate the temporal variability of ecological systems Cottingham, KL; Brown, BL; Lennon, JT
1992|ECOLOGICAL ECONOMIC-ISSUES AND CONSIDERATIONS IN INDICATOR DEVELOPMENT, SELECTION, AND USE - TOWARD AN OPERATIONAL DEFINITION OF SYSTEM HEALTH COSTANZA, R
2017|The impact of wastewater treatment effluent on microbial biomasses and diversities in coastal sediment microcosms of Hangzhou Bay Tao, Yile; Dai, Tianjiao; Huang, Bei; Wen, Donghui
2012|Understanding and protecting the world's biodiversity: The role and legacy of the SCAR programme "Evolution and Biodiversity in the Antarctic" di Prisco, Guido; Convey, Peter; Gutt, Julian; Cowan, Don; Conlan, Kathleen; Verde, Cinzia
2015|Biological assessment of water quality and biodiversity in Rwandan rivers draining into Lake Kivu Wronski, Torsten; Dusabe, Marie Claire; Apio, Ann; Hausdorf, Bernhard; Albrecht, Christian
2008|Biodiversity: a new look at the diversity of life. II. Stability and usefulness Chevassus-au-Louis, Bernard
2015|Loss of native rocky reef biodiversity in Australian metropolitan embayments Stuart-Smith, Rick D.; Edgar, Graham J.; Stuart-Smith, Jemina F.; Barrett, Neville S.; Fowles, Amelia E.; Hill, Nicole A.; Cooper, Antonia T.; Myers, Andrew P.; Oh, Elizabeth S.; Pocklington, Jacqui B.; Thomson, Russell J.
2015|Marine Macroalgae and Human Health Hotchkiss, Sarah; Murphy, Catherine
2016|Biodiversity, carbon stocks and community monitoring in traditional agroforestry practices: preliminary results from two investigated villages in Berau, East Kalimantan Hartoyo, Adisti Permatasari Putri; Siregar, Iskandar Z.; Supriyanto; Prasetyo, Lilik B.; Thelaide, Ida
2003|Analysis of recent data on a fauna and ranges of malaria mosquitoes (Diptera: Anopheles) from the territory of Russia. Gornostaeva, R.M.
2010|Invasion, Competition, and Biodiversity Loss in Urban Ecosystems Shochat, Eyal; Lerman, Susannah B.; Anderies, John M.; Warren, Paige S.; Faeth, Stanley H.; Nilon, Charles H.
2009|LOGGING CREATES UNANTICIPATED THREAT TO APE HEALTH AND CONSERVATION IN EQUATORIAL AFRICA Gillespie, T. R.; Morgan, D.; Sanz, C.; Cameron, K.
2012|Mass digitization of scientific collections: New opportunities to transform the use of biological specimens and underwrite biodiversity science Beaman, Reed S.; Cellinese, Nico
2011|Abandonment of traditional uses in mountain areas: typological thinking versus hard data in the Cantabrian Mountains (NW Spain) Blanco-Fontao, Beatriz; Quevedo, Mario; Ramon Obeso, Jose
1991|HUMAN HEALTH-EFFECTS AND GLOBAL CLIMATE CHANGE FOUTS, JR; PIVER, WT
1996|Unusual HIV serotypes in a Bronx community with high HIV prevalence: A sentinel site for monitoring HIV genetic diversity in North America Irwin, K. L.; Pau, C. P.; Hu, D.; Lupo, D.; Schable, C. A.; Olivo, N.; Minor, P.; Weber, J. T.; Janssen, R.; Ernst, J.; Rayfield, M.
2015|The case for a 'one health' approach to combating vector-borne diseases Faburay, Bonto
2017|Reducing meat consumption in developed and transition countries to counter climate change and biodiversity loss: a review of influence factors Stoll-Kleemann, Susanne; Schmidt, Uta Johanna
2004|The dilution effect in west nile virus? Allan, Brian F.; Landesman, William J.; Hernandez, Daniel E.
2006|The role of CBA - the Amazon Biotechnology Center - in the quality and safety of Amazonian botanicals Cabral, Jose A. S.; Araujo, Imar C.
1993|THE RIO EARTH SUMMIT - WHAT DOES IT MEAN SCHNOOR, J
2010|Are endocrine disruptors among the causes of the deterioration of aquatic biodiversity? Zhou, Jin; Cai, Zhong-Hua; Zhu, Xiao-Shan
2005|River rehabilitation for conservation of fish biodiversity in monsoonal Asia. Dudgeon, David
2003|A survey of fungal diversity in northeast Ohio Bunyard, BA
1997|The importance of marine sediment biodiversity in ecosystem precesses Snelgrove, P; Blackburn, TH; Hutchings, PA; Alongi, DM; Grassle, JF; Hummel, H; King, G; Koike, I; Lambshead, PJD; Ramsing, NB; Solis-Weiss, V
2011|The oceans are not in good health Gyles, Carlton
2015|Helsinki alert of biodiversity and health von Hertzen, Leena; Beutler, Bruce; Bienenstock, John; Blaser, Martin; Cani, Patrice D.; Eriksson, Johan; Farkkila, Martti; Haahtela, Tari; Hanski, Ilkka; Jenmalm, Maria C.; Kere, Juha; Knip, Mikael; Kontula, Kimmo; Koskenvuo, Markku; Ling, Charlotte; Mandrup-Poulsen, Thomas; von Mutius, Erika; Makela, Mika J.; Paunio, Tiina; Pershagen, Goran; Renz, Harald; Rook, Graham; Saarela, Maria; Vaarala, Outi; Veldhoen, Marc; de Vos, Willem M.
2008|Landscape species for conservation planning: are muriquis good candidates for the Brazilian Atlantic, Forest? Cunha, Andre Almeida; Viveiros Grelle, Carlos Eduardo
2015|Making green infrastructure healthier infrastructure Lohmus, Mare; Balbus, John
2009|Non-indigenous ungulates as a threat to biodiversity Spear, D.; Chown, S. L.
2013|Regulation of the immune system by biodiversity from the natural environment: An ecosystem service essential to health Rook, Graham A.
2012|Trends over time in tree and seedling phylogenetic diversity indicate regional differences in forest biodiversity change Potter, Kevin M.; Woodall, Christopher W.
2013|Perspective: Environment, Biodiversity, and the Education of the Physician of the Future Gomez, Andres; Balsari, Satchit; Nusbaum, Julie; Heerboth, Aaron; Lemery, Jay
2010|Human health benefits supplied by Mediterranean marine biodiversity Lloret, Josep
2016|Wildlife Trade and Human Health in Lao PDR: An Assessment of the Zoonotic Disease Risk in Markets Greatorex, Zoe F.; Olson, Sarah H.; Singhalath, Sinpakone; Silithammavong, Soubanh; Khammavong, Kongsy; Fine, Amanda E.; Weisman, Wendy; Douangngeun, Bounlom; Theppangna, Watthana; Keatts, Lucy; Gilbert, Martin; Karesh, William B.; Hansel, Troy; Zimicki, Susan; O'Rourke, Kathleen; Joly, Damien O.; Mazet, Jonna A. K.
2013|Structural indicators for the assessment of biodiversity and their connection to the richness of avifauna Syrbe, Ralf-Uwe; Michel, Elisa; Walz, Ulrich
2015|Lura - Indigenous approach to Biodiversity Conservation by Temporary Community Confinement of Mithuns (Bos frontalis) During Growing Season Jini, Doni; Bhagawati, Kaushik; Singh, Raghuver; Bhagawati, Rupankar; Alone, Rajesh A.; Ngachan, S. V.
2011|An assessment of the impacts of timber plantations on water quality and biodiversity values of Marbellup Brook, Western Australia Stewart, Barbara Ann
2016|Transforming Life: A Broad View of the Developmental Origins of Health and Disease Concept from an Ecological Justice Perspective. Prescott, Susan L; Logan, Alan C
1999|Biodiversity of Clostridium botulinum type E strains isolated from fish and fishery products Hyytia, E; Hielm, S; Bjorkroth, J; Korkeala, H
1994|ECOLOGICAL MONITORING - A VITAL NEED FOR INTEGRATED CONSERVATION AND DEVELOPMENT PROGRAMS IN THE TROPICS KREMEN, C; MERENLENDER, AM; MURPHY, DD
2015|The Relationship between Natural Park Usage and Happiness Does Not Hold in a Tropical City-State Saw, Le E.; Lim, Felix K. S.; Carrasco, Luis R.
2014|Microorganisms in the Conversion of Agricultural Wastes to Compost Singh, S.; Nain, L.
1999|Accelerating tree growth - Policy consequences Wermann, E
2017|Tsetse flies should remain in protected areas in KwaZulu-Natal Armstrong, Adrian J.; Blackmore, Andy
2011|Intraspecific traits change biodiversity effects on ecosystem functioning under metal stress Fernandes, Isabel; Pascoal, Claudia; Cassio, Fernanda
2015|Integrated assessment for supporting decision making with multiple criteria Friedrich, R.
2017|Infections and Diseases in Wildlife by Non-native Organisms Morand, Serge
2016|The Challenges of Linking Ecosystem Services to Biodiversity: Lessons from a Large-Scale Freshwater Study Durance, Isabelle; Bruford, Michael W.; Chalmers, Rachel; Chappell, Nick A.; Christie, Mike; Cosby, B. Jack; Noble, David; Ormerod, Steve J.; Prosser, Havard; Weightman, Andrew; Woodward, Guy
2017|Microbial Symbionts of Insects are the Focus of the First International Cooperative Biodiversity Group (ICBG) in Brazil Pupo, Monica T.; Currie, Cameron R.; Clardy, Jon
2010|The role of the World Trade Organization and the 'three sisters' (the World Organisation for Animal Health, the International Plant Protection Convention and the Codex Alimentarius Commission) in the control of invasive alien species and the preservation of biodiversity Kahn, S.; Pelgrim, W.
1997|Sustainability - a challenge to animal production and breeding TorpDonner, H; Juga, J
2016|Soil biota in a megadiverse country: Current knowledge and future research directions in South Africa Janion-Scheepers, Charlene; Measey, John; Braschler, Brigitte; Chown, Steven L.; Coetzee, Louise; Colville, Jonathan F.; Dames, Joanna; Davies, Andrew B.; Davies, Sarah J.; Davis, Adrian L. V.; Dippenaar-Schoeman, Ansie S.; Duffy, Grant A.; Fourie, Driekie; Griffiths, Charles; Haddad, Charles R.; Hamer, Michelle; Herbert, David G.; Hugo-Coetzee, Elizabeth A.; Jacobs, Adriaana; Jacobs, Karin; van Rensburg, Candice Jansen; Lamani, Siviwe; Lotz, Leon N.; Louw, Schalk vdM.; Lyle, Robin; Malan, Antoinette P.; Marais, Mariette; Neethling, Jan-Andries; Nxele, Thembeka C.; Plisko, Danuta J.; Prendini, Lorenzo; Rink, Ariella N.; Swart, Antoinette; Theron, Pieter; Truter, Mariette; Ueckermann, Eddie; Uys, Vivienne M.; Villet, Martin H.; Willows-Munro, Sandi; Wilson, John R. U.
2008|Ethnogenetic layering (EL): an alternative to the traditional race model in human variation and health disparity studies Jackson, F. L. C.
2010|Africa and the International Year of Planet Earth (IYPE) Promoting Earth sciences-based decision making in Africa Toteu, S. Felix; Davies, Theo C.; Master, Sharad
2012|The human microbiome: ecosystem resilience and health Relman, David A.
2012|Urban summer heat load: meteorological data as a proxy for metropolitan biodiversity Kappes, Heike; Katzschner, Lutz; Nowak, Carsten
1993|A proposal for the establishment of the National Center for Phytogenetic Resource Conservation in the Venezuelan Republic Agudo, M.; Rodriguez, D.
2014|Macronutrient cycles: themed issue Crossmana, Jill; Whitehead, Paul G.
2012|Comprehensive Evaluation of Ecosystem Health of East Dongting Lake Wetland Based on Remotely Sensed Images Li Jing; Liao Danxia; Yang Bo; Zhou Bin; Kuenzer, Claudia
2000|Why regional coastal monitoring for assessment of ecosystem health? Sherman, K
2009|Biofuels: By-Products Biksey, Thomas M.; Wu, Felicia
2017|Neither Fish, nor Fowl: Honeybees and the Parameters of Current Legal Frameworks for Animals, Wildlife and Biodiversity Outhwaite, Opi
2015|Genetic Diversity and Erosion-A Global Perspective Thormann, Imke; Engels, Johannes M. M.
2015|Forest health and global change Trumbore, S.; Brando, P.; Hartmann, H.
2013|Integrated Population Health and Environment for a Sustainable Development of Madagascar Razaivaovololoniaina, H. D.; Raveloson, E.; Rakotomalala, H. O.; Razafindrabe, F.
2015|Significance of environmental footprints for evaluating sustainability and security of development Cucek, Lidija; Klemes, Jiri Jaromir; Varbanov, Petar Sabev; Kravanja, Zdravko
2015|SURVEILLER ET S'UNIR ? THE ROLE OF WHO IN THE FIRST INTERNATIONAL MOBILIZATIONS AROUND AN ANIMAL RESERVOIR OF INFLUENZA Vagneron, Frederic
2013|Biotechnological potential and conservatory of extremophiles from climatically wide ranged developing countries: Lesson from Pakistan Qazi, Javed Iqbal
2012|An Empirical Study on the Composite Environmental Index: A Test of 2012 EPI Model Cha, Yong-Jin
2010|Intertidal Biodiversity and Health Status of Bandstand Shore (Bandra), Mumbai, India Datta, S. N.; Chakraborty, S. K.; Jaiswar, A. K.; Deshmukhe, G.
2014|EFFECT OF RIGHT BANK OUTFALL DRAIN (RBOD) ON BIODIVERSITY OF THE WETLANDS OF HALEJI WETLAND COMPLEX, SINDH. Khan, M. Zaheer; Jabeen, Tanveer; Ghalib, S. Ali; Siddiqui, Saima; Alvi, M. Safdar; Khan, Iqbal Saeed; Yasmeen, Ghazala; Zehra, Afsheen; Tabbassum, Fozia; Hussain, Babar; Sharmeen, Raheela
2002|The state of British forests at the beginning of the 21st century Moffat, AJ
2012|Redundancy in metrics describing the composition, structure, and functioning of the North Sea demersal fish community Greenstreet, Simon P. R.; Fraser, Helen M.; Rogers, Stuart I.; Trenkel, Verena M.; Simpson, Stephen D.; Pinnegar, John K.
2013|Revisiting ecological integrity 30years later: non-native species and the misdiagnosis of freshwater ecosystem health Hermoso, Virgilio; Clavero, Miguel
2015|Bark Beetles Increase Biodiversity While Maintaining Drinking Water Quality Beudert, Burkhard; Baessler, Claus; Thorn, Simon; Noss, Reed; Schroeder, Boris; Dieffenbach-Fries, Helga; Foullois, Nicole; Mueller, Joerg
2014|Water resources management in a homogenizing world: Averting the Growth and Underinvestment trajectory Mirchi, Ali; Watkins, David W., Jr.; Huckins, Casey J.; Madani, Kaveh; Hjorth, Peder
2014|Comparison of Tree Condition and Value for City Parks and Stephen F. Austin State University in Nacogdoches, Texas, US Kulhavy, David L.; Wu, Di; Unger, Daniel R.; Hung, I-Kuai; Sun, Jianghua
2002|Reflections on people and (the wildlife of) wildlife Spratt, DM
