2013|Northeastern North American bee species information on population trends and ecosystem services delivered Bartomeus, Ignasi; Winfree, Rachael
2010|Integrating water and agricultural management under climate change Macleod, C. J. A.; Haygarth, P. M.
2010|Organic Matter Knowledge and Management in Soils of the Tropics Related to Ecosystem Services Feller, C.; Blanchart, E.; Bernoux, M.; Lal, R.; Manlay, R.; Ollivier, T.
2018|Distilling the role of ecosystem services in the Sustainable Development Goals Wood, Sylvia L. R.; Jones, Sarah K.; Johnson, Justin A.; Brauman, Kate A.; Chaplin-Kramer, Rebecca; Fremier, Alexander; Girvetz, Evan; Gordon, Line J.; Kappel, Carrie V.; Mandle, Lisa; Mulligan, Mark; O'Farrell, Patrick; Smith, William K.; Willemen, Louise; Zhang, Wei; DeClerck, Fabrice A.
2017|Governance services: Co-producing human well-being with ecosystem services Sarkki, Simo
2017|Ecosystem Service Comparison before and after Marshland Conversion to Paddy Field in the Sanjiang Plain, Northeast China (vol 37, pg 593, 2017) Liu, Xiaohui; Jiang, Ming; Dong, Guihua; Zhang, Zhongsheng; Wang, Xigang
2014|Equivalent value per unit area of ecosystem services in China [26]. Wang, Yan; Gao, Jixi; Wang, Jinsheng; Qiu, Jie
2012|An African account of ecosystem service provision: Use, threats and policy options for sustainable livelihoods Egoh, Benis N.; O'Farrell, Patrick J.; Charef, Aymen; Gurney, Leigh Josephine; Koellner, Thomas; Abi, Henry Nibam; Egoh, Mody; Willemen, Louise
2016|Ecologists Need to be Cautious about Economic Metaphors: A Reply Silvertown, Jonathan
2015|Outputs and costs associated with the agricultural restoration scenario at Ouse Fen assuming a regionally-characteristic ratio of 63:37 cereals to general cropping. Balmford, Andrew; Field, Rob H; Macdonald, Michael A; Bradbury, Richard B; Peh, Kelvin S-H; Jia, Li; Blaen, Phillip J
2012|Ecosystem Services of Rivers: The Don River (Russian Federation) and the Roanoke River (USA) Rashleigh, Brenda; Lagutov, Viktor; Salathe, Tobias
2015|Ecosystem services in pen-urban landscapes: The effects of agricultural landscape change on ecosystem services in Taiwan's western coastal plain Lee, Ying-Chieh; Ahern, Jack; Yeh, Chia-Tsung
2016|The influence of climate change and human activities on ecosystem service value Wang, Hong; Zhou, Shunli; Li, Xiaobing; Liu, Honghai; Chi, Dengkai; Xu, Kaikai
2015|Adding ecosystem services to environmental impact analyses: More sequins on a "bloated Elvis" or rockin' idea? Presnall, Carrie; Lopez-Hoffman, Laura; Miller, Marc L.
2015|Ecosystem Services Evaluation and Its Spatial Characteristics in Central Asia's Arid Regions: A Case Study in Altay Prefecture, China Fu, Qi; Li, Bo; Yang, Linlin; Wu, Zhilong; Zhang, Xinshi
2006|Coral reef ecosystem service and its value evaluation. Wang L'irong; Zhao Huanting
2012|Assessment of Water Supply as an Ecosystem Service in a Rural-Urban Watershed in Southwestern Mexico City Jujnovsky, Julieta; Margarita Gonzalez-Martinez, Teresa; Arturo Cantoral-Uriza, Enrique; Almeida-Lenero, Lucia
2014|Reconnecting Cities to the Biosphere: Stewardship of Green Infrastructure and Urban Ecosystem Services Andersson, Erik; Barthel, Stephan; Borgstrom, Sara; Colding, Johan; Elmqvist, Thomas; Folke, Carl; Gren, Asa
2012|Distributive justice in the international regulation of global ecosystem services Davidson, Marc D.
2011|Ecosystem services evaluation based on geographic information system and remote sensing technology: A review Li Wen-jie; Zhang Shi-huang; Wang Hui-min
2014|Novel ecosystems and the emergence of cultural ecosystem services Collier, Marcus J.
2008|Assessment of ecosystem services of Lugu Lake watershed Zheng, Bofu; Duan, Jing; Jia, Junsong; Liu, Feng; Yan, Yan
2018|Value orientation and payment for ecosystem services: Perceived detrimental consequences lead to willingness-to-pay for ecosystem services Obeng, Elizabeth Asantewaa; Aguilar, Francisco Xavier
2013|Understanding ecosystem services trade-offs with interactive procedural modeling for sustainable urban planning Gret-Regamey, Adrienne; Celio, Enrico; Klein, Thomas M.; Hayek, Ulrike Wissen
2013|Lost ecosystem services as a measure of oil spill damages: A conceptual analysis of the importance of baselines Kennedy, Chris J.; Cheong, So-Min
2010|Variations in ecosystem service value in response to land use changes in Shenzhen Li Tianhong; Li Wenkai; Qian Zhenghan
2014|Embedding ecosystem services into the Marine Strategy Framework Directive: Illustrated by eutrophication in the North Sea O'Higgins, T. G.; Gilbert, A. J.
2013|Estimating impacts of population growth and land use policy on ecosystem services: A community-level case study in Virginia, USA Jantz, Claire A.; Manuel, James J.
2018|Integrating Cultural Ecosystem Services in an Ecosystem Satellite Account: A Case Study in the Gulf of Saint-Malo (France) Martin, Jean-Christophe; Mongruel, Remi; Levrel, Harold
2015|Misconceptions of Fragmentation's Effects on Ecosystem Services: A Response to Mitchell et al. Andrieu, Emilie; Vialatte, Aude; Sirami, Cielia
2015|Cultural Ecosystem Services: A Critical Assessment James, Simon P.
2015|Ecosystem service-based green space allocation planning: a new way to construct urban spaces Tasyara, Fisqa
2012|Elaborations on the use of the ecosystem services concept for application in ecological risk assessment for soils Faber, J. H.; van Wensem, J.
2016|The co-benefits of biodiversity conservation programmes on wider ecosystem services Austin, Zoe; McVittie, Alistair; McCracken, Davy; Moxey, Andrew; Moran, Dominic; White, Piran C. L.
2016|Development and Application of Index Framework to Assess Cost-effectiveness of Payments for Forest Ecosystem Services in Korea Ahn, SoEun; Rho, Paikho
2014|Incorporating ecosystem services in marine planning: The role of valuation Boerger, Tobias; Beaumont, Nicola J.; Pendleton, Linwood; Boyle, Kevin J.; Cooper, Philip; Fletcher, Stephen; Haab, Tim; Hanemann, Michael; Hooper, Tara L.; Hussain, S. Salman; Portela, Rosimeiry; Stithou, Mavra; Stockill, Joanna; Taylor, Tim; Austen, Melanie C.
2013|Protecting our life support systems: An inventory of US federal research on ecosystem services Cox, Llael M.; Almeter, Andrew L.; Saterson, Kathryn A.
2013|Mapping tsunami impacts on land cover and related ecosystem service supply in Phang Nga, Thailand Kaiser, G.; Burkhard, B.; Roemer, H.; Sangkaew, S.; Graterol, R.; Haitook, T.; Sterr, H.; Sakuna-Schwartz, D.
2017|Biodiversity, ecosystem services and teaching: do our students understand how the functioning of ecosystems contributes to human well-being? Suarez Alonso, Maria Luisa; Vidal-Abarca Gutierrez, Maria Rosario
2013|Can biodiversity monitoring schemes provide indicators for ecosystem services? Geijzendorffer, Ilse R.; Roche, Philip K.
2008|The ecosystem service controversy: There is sufficient evidence for controversy Ghazoul, Jaboury
2013|The role of the atmosphere in the provision of ecosystem services Cooter, Ellen J.; Rea, Anne; Bruins, Randy; Schwede, Donna; Dennis, Robin
2012|Lessons for REDDplus: A comparative analysis of the German discourse on forest functions and the global ecosystem services debate Pistorius, Till; Schaich, Harald; Winkel, Georg; Plieninger, Tobias; Bieling, Claudia; Konold, Werner; Volz, Karl-Reinhard
2017|Ecological responses to environmental change in marine systems. 
2015|The Impact of Land Cover Change on Ecosystem Service Values in Urban Agglomerations along the Coast of the Bohai Rim, China Zhang, Yushuo; Zhao, Lin; Liu, Jiyu; Liu, Yuli; Li, Cansong
2015|A social-ecological analysis of ecosystem services in two different farming systems Andersson, Erik; Nykvist, Bjorn; Malinga, Rebecka; Jaramillo, Fernando; Lindborg, Regina
2014|Mainstreaming ecosystem services into decision making Olander, Lydia; Maltby, Lorraine
2014|Adapting Human Well-being Frameworks for Ecosystem Service Assessments across Diverse Landscapes Villamagna, Amy; Giesecke, Craig
2013|Social preferences towards ecosystem services provided by cloud forests in the neotropics: implications for conservation strategies Higuera, Diego; Martin-Lopez, Berta; Sanchez-Jabba, Andres
2017|The challenge of valuing ecosystem services that have no material benefits Small, N.; Munday, M.; Durance, I.
2017|Scale effect on spatial patterns of ecosystem services and associations among them in semi-arid area: A case study in Ningxia Hui Autonomous Region, China Xu, Shuna; Liu, Yanfang; Wang, Xia; Zhang, Guangxia
2017|The Value of Soil's Contributions to Ecosystem Services McBratney, Alex B.; Morgan, Cristine L. S.; Jarrett, Lorna E.
2016|Studying the historical evolution of ecosystem services to inform management policies for developed shorelines Santana-Cordero, Aaron M.; Ariza, Eduard; Romagosa, Francesc
2015|On the valuation of ecosystem services in Muranska Planina National Park (Slovakia) Povazan, Radoslav; Getzner, Michael; Svajda, Juraj
2013|Incentives for ecosystem service supply in Australia's Murray-Darling Basin Banerjee, Onil; Bark, Rosalind
2017|Ecosystem Services Lu, Yihe; Wang, Shuai
2016|Selecting and applying quantification models for ecosystem services to forest ecosystems in South Korea Choi, Hyun-Ah; Lee, Woo-Kyun; Song, Cholho; Forsell, Nicklas; Jeon, Seongwoo; Kim, Joon Soon; Kim, So Ra
2016|Sensitivity of the present value of economic returns and ecosystem services without reservoirs to the price for rice, soybean, or corn relative to point D on the efficiency frontier without reservoirs (in millions of 2015 constant dollars). Kovacs, Kent; West, Grant
2014|System aspects research of ecosystem services in the economy for sustainable development Michalowski, Artur
2008|ECOSYSTEM SERVICES AND ECONOMIC THEORY: INTEGRATION FOR POLICY-RELEVANT RESEARCH Fisher, Brendan; Turner, Kerry; Zylstra, Matthew; Brouwer, Roy; de Groot, Rudolf; Farber, Stephen; Ferraro, Paul; Green, Rhys; Hadley, David; Harlow, Julian; Jefferiss, Paul; Kirkby, Chris; Morling, Paul; Mowatt, Shaun; Naidoo, Robin; Paavola, Jouni; Strassburg, Bernardo; Yu, Doug; Balmford, Andrew
2017|A Framework for Integrating Ecosystem Services into China's Circular Economy: The Case of Eco-Industrial Parks Liu, Changhao; Cote, Raymond
2015|Pollinator Power: Nutrition Security Benefits of an Ecosystem Service (vol 123, pg A210, 2015) Nicole, W.
2015|Weakening the Brazilian legislation for forest conservation has severe impacts for ecosystem services in the Atlantic Southern Forest Alarcon, Gisele G.; Ayanu, Yohannes; Fantini, Alfredo C.; Farley, Joshua; Schmitt Filho, Abdon; Koellner, Thomas
2013|Ecosystem services management: an integrated approach Wang, Shuai; Fu, Bojie; Wei, Yongping; Lyle, Clive
2009|THE ASSESSMENT OF ECOSYSTEM SERVICES PROVIDED BY BIODIVERSITY: RE-THINKING CONCEPTS AND RESEARCH NEEDS Martin-Lopez, Berta; Gomez-Baggethun, Erik; Gonzalez, Jose A.; Lomas, Pedro L.; Montes, Carlos
2018|Pasteur's quadrant: an appealing ecophronetic alternative to the prevalent Bohr's quadrant in ecosystem services research (vol 32, pg 2241, 2017) Xiang, Wei-Ning
2016|Sociocultural valuation of ecosystem services to improve protected area management: a multi-method approach applied to Catalonia, Spain Maestre-Andres, Sara; Calvet-Mir, Laura; van den Bergh, Jeroen C. J. M.
2015|Ecosystem service implementation and governance challenges in urban green space planning-The case of Berlin, Germany Kabisch, Nadja
2015|Advantages and disadvantages of herdsmen from coal exploitation. Zhang, Xinshi; Kang, Muyi; Dong, Xiaobin; Na, Risu; Dai, Guangshuo; Ulgiati, Sergio; Wang, Xuechao
2015|Herdsmen&#8217;s concerns towards pasture overload and environmental degradation? Zhang, Xinshi; Kang, Muyi; Dong, Xiaobin; Na, Risu; Dai, Guangshuo; Ulgiati, Sergio; Wang, Xuechao
2013|A Practical Approach for Demonstrating Environmental Sustainability and Stewardship through a Net Ecosystem Service Analysis Nicolette, Joseph; Burr, Stephanie; Rockel, Mark
2011|Economic valuation and the commodification of ecosystem services Gomez-Baggethun, Erik; Ruiz-Perez, Manuel
2011|Reply to Romero and Agrawal: Unpacking the specific links between biodiversity, ecosystem services, and social diversity is an essential first step Diaz, Sandra; Quetier, Fabien; Trainor, Sarah F.; Caceres, Daniel M.
2017|IMPORTANCE OF ECOSYSTEM SERVICES IN CITIES: REVIEW OF PUBLICATIONS FROM 2003 TO 2015 Mosquera Munoz, Angelica Maria; Freitas, Simone Rodrigues
2015|Multicriteria decision analysis for monitoring ecosystem service function of the Three-River Headwaters region of the Qinghai-Tibet Plateau, China Zhu, Jinfeng; Zhou, Yi; Wang, Shixin; Wang, Litao; Wang, Futao; Liu, Wenliang; Guo, Bing
2015|Will protection of 17% of land by 2020 be enough to safeguard biodiversity and critical ecosystem services? Larsen, Frank W.; Turner, Will R.; Mittermeier, Russell A.
2006|Mapping ecosystem services: Practical challenges and opportunities in linking GIS and value transfer Troy, Austin; Wilson, Matthew A.
2005|Grassland ecosystem services and their economic evaluation in Qinghai-Tibetan Plateau based on RS and GIS Yu, G; Lu, CX; Xie, GD; Luo, ZJ; Yang, L
2013|Systemic solutions for multi-benefit water and environmental management Everard, Mark; McInnes, Robert
2017|The social and economic value of cultural ecosystem services provided by urban forests in North America: A review and suggestions for future research Nesbitt, Lorien; Hotte, Ngaio; Barron, Sara; Cowan, Judith; Sheppard, Stephen R. J.
2017|Forest biodiversity, ecosystem functioning and the provision of ecosystem services Brockerhoff, Eckehard G.; Barbaro, Luc; Castagneyrol, Bastien; Forrester, David I.; Gardiner, Barry; Ramon Gonzalez-Olabarria, Jose; Lyver, Phil O'B.; Meurisse, Nicolas; Oxbrough, Anne; Taki, Hisatomo; Thompson, Ian D.; van der Plas, Fons; Jactel, Herve
2006|Environmental impact assessment of the land use change in China based on ecosystem service value Ran Sheng-hong; Lu Chang-he; Jia Ke-jing; Qi Yong-hua
2017|A consistent ecosystem services valuation method based on Total Economic Value and Equivalent Value Factors: A case study in the Sanjiang Plain, Northeast China Zhang, Linlin; Yu, Xiaofei; Jiang, Ming; Xue, Zhenshan; Lu, Xianguo; Zou, Yuanchun
2014|Incorporating Ecosystem Services Into Economic Assessments of Restoration Projects. Torell, L. Allen; Torell, Gregory L.; Skaggs, Rhonda K.
2017|Effects of shade, altitude and management on multiple ecosystem services in coffee agroecosystems Cerda, Rolando; Allinne, Clementine; Gary, Christian; Tixier, Philippe; Harvey, Celia A.; Krolczyk, Louise; Mathiot, Charlie; Clement, Eugenie; Aubertot, Jean-Noel; Avelino, Jacques
2013|Climate change, ecosystem services, and costs of action and inaction: scoping the interface Rodriguez-Labajos, Beatriz
2017|Response of ecosystem services to socioeconomic development in the Yangtze River Basin, China Zhang, Zhiming; Gao, Junfeng; Fan, Xiaoyun; Lan, Yan; Zhao, Mingsong
2018|Analysing the impacts of PES programmes beyond economic rationale: Perceptions of ecosystem services provision associated to the Mexican case Arriagada, Rodrigo; Villasenor, Adrian; Rubiano, Eliana; Cotacachi, David; Morrison, Judith
2015|The shared knowledge behind payment for rural ecosystem services: a case study Franco, Daniel; Luiselli, Luca
2014|EVALUATING THE SUSTAINABILITY OF IMPOUNDED RIVERS: AN ECOSYSTEM SERVICES APPROACH Hearnshaw, Edward; Tompkins, Jean-Marie; Cullen, Ross
2018|IEAM, SETAC, and personal investment Menzie, Charles
2017|Ecosystem Services in Latin America. From research to action Laterra, Pedro; Martin-Lopez, Berta; Mastrangelo, Matias; Garibaldi, Lucas A.
2017|reef_carbon_sequestration_publication 20170425 Fodrie, Joel; Rodriguez, Antonio; Gittman, Rachel; Grabowski, Jonathan; Lindquist, Niels; Peterson, Charles; Piehler, Michael; Ridge, Justin
2016|Treatment of goods and services provided by biodiversity in Spanish secondary education textbooks: an epistemological study Angel Bermudez, Gonzalo Miguel; Lia De Longhi, Ana; Gavidia, Valentin
2011|OUR DYING PLANET An Ecologist's View of the Crisis We Face PREFACE Sale, Peter F.
2010|Characterizing changes in marine ecosystem services. Chan, Kai Ma; Ruckelshaus, Mary
2017|Sustainability and conservation Fierro Arcos, Denisse
2016|Building resilient soils through agroecosystem redesign under fluctuating climatic regimes Blanco-Canqui, Humberto; Francis, Charles A.
2016|Nachusa_plant_communities Barber, Nicholas A; Jones, Holly P; Duvall, Melvin R; Wysocki, William P; Hansen, Michael J; Gibson, David J
2016|Data from: Ecological intensification and arbuscular mycorrhizas: a meta-analysis of tillage and cover crop effects Bowles, Timothy M; Jackson, Louise E; Loeher, Malina; Cavagnaro, Timothy R
2015|Data from: Arthropod but not bird predation in Ethiopian homegardens is higher in tree-poor than in tree-rich landscapes Lemessa, Debissa; Hamback, Peter A; Hylander, Kristoffer
2015|The Historical, Environmental and Socio-economic Context of Forests and Tree-based Systems for Food Security and Nutrition Parrotta, John A.; de Pryck, Jennie Dey; Obiri, Beatrice Darko; Padoch, Christine; Powell, Bronwen; Sandbrook, Chris; Agarwal, Bina; Ickowitz, Amy; Jeary, Katy; Serban, Anca; Sunderland, Terry; Tran Nam Tu
2013|Data from: Do differences in food web structure between organic and conventional farms affect the ecosystem service of pest control? Macfadyen, Sarina; Gibson, Rachel; Polaszek, Andrew; Morris, Rebecca J; Craze, Paul G; Planque, Robert; Symondson, William OC; Memmott, Jane
2013|Global Forest Governance: Legal Concepts and Policy Trends Maguire, R
2013|Methodological assumptions made in research into the benefits of ecosystem services in protected areas in the suburbs of Wroclaw, Poland Raszka, Beata; Kalbarczyk, Eliza
2012|Review of valuation methods for mangrove ecosystem services Quoc Tuan Vo; Kuenzer, C.; Quang Minh Vo; Moder, F.; Oppelt, N.
2012|Monetary Value Evaluation of Linghe River Estuarine Wetland Ecosystem Service Function Cheng Qian; Zhou Linfei
2011|Research on Ecosystem Service Value of Forests in the Upper Qiupu River Zhang Leqin; Fang Yuyuan; Xu Xingwang; Cao Xianhe; Rong Huifang
2001|Ecosystem functions, services and their values - a case study in Xingshan County of China Guo, ZW; Xiao, XM; Gan, YL; Zheng, YJ
2015|Advancing Wetland Policies Using Ecosystem Services - China's Way Out Jiang, Bo; Wong, Christina P.; Chen, Yuanyuan; Cui, Lijuan; Ouyang, Zhiyun
2015|Privatizing the commons: impact on ecosystem services in Bangalore's lakes Unnikrishnan, Hita; Nagendra, Harini
2015|Minimizing impacts of land use change on ecosystem services using multi-criteria heuristic analysis Keller, Arturo A.; Fournier, Eric; Fox, Jessica
2008|Mapping ecosystem services for planning and management Egoh, Benis; Reyers, Belinda; Rouget, Mathieu; Richardson, David M.; Le Maitre, David C.; van Jaarsveld, Albert S.
2015|Integrating the provision of ecosystem services and trawl fisheries for the management of the marine environment Muntadas, Alba; de Juan, Silvia; Demestre, Montserrat
2013|Classifying and valuing ecosystem services for urban planning Gomez-Baggethun, Erik; Barton, David N.
2003|Economic value of ecosystem services in Mangcuo Lake drainage basin. Xiao Yu; Xie Gaodi; An Kai
2016|Using information on ecosystem services in Nepal to inform biodiversity conservation and local to national decision-making Thapa, Ishana; Butchart, Stuart H. M.; Gurung, Hum; Stattersfield, Alison J.; Thomas, David H. L.; Birch, Jennifer C.
2013|Mainstreaming urban ecosystem services: A national survey of municipal foresters Young, Robert F.
2015|Lessons learned for spatial modelling of ecosystem services in support of ecosystem accounting Schroeter, Matthias; Remme, Roy P.; Sumarga, Elham; Barton, David N.; Hein, Lars
2010|Dynamics of ecosystem services value in Aksu River watershed in 1960-2008 Zhou De-cheng; Luo Ge-ping; Xu Wen-qiang; Feng Yi-xing
2013|The Impact of Offshore Wind Farms on Marine Ecosystems: A Review Taking an Ecosystem Services Perspective Mangi, Stephen C.
2013|LANDSCAPE AESTHETIC EXPERIENCE AND ECOSYSTEM SERVICES Swaffield, Simon R.; McWilliam, Wendy J.
2009|Economic value of marine ecosystem services in Zanzibar: Implications for marine conservation and sustainable development Lange, Glenn-Marie; Jiddawi, Narriman
2017|Ecosystem services in the Great Lakes Steinman, Alan D.; Cardinale, Bradley J.; Munns, Wayne R., Jr.; Ogdahl, Mary E.; Allan, J. David; Angadi, Ted; Bartlett, Sarah; Brauman, Kate; Byappanahalli, Muruleedhara; Doss, Matt; Dupont, Diane; Johns, Annie; Kashian, Donna; Lupi, Frank; McIntyre, Peter; Miller, Todd; Moore, Michael; Muenich, Rebecca Logsdon; Poudel, Rajendra; Price, James; Provencher, Bill; Rea, Anne; Read, Jennifer; Renzetti, Steven; Sohngen, Brent; Washburn, Erika
2011|Valuation of Biodiversity and Ecosystem Services Using  National Forest Inventory Data Kang, Kyung Ho
2014|Developing spatial biophysical accounting for multiple ecosystem services Remme, Roy P.; Schroter, Matthias; Hein, Lars
2016|Coordinated service provision in payment for ecosystem service schemes through adaptive governance Cook, David C.; Kristensen, Nadiah P.; Liu, Shuang
2016|Effects of land-use intensity on ecosystem services and human well-being: a case study in Huailai County, China Xu, Ying; Tang, Haiping; Wang, Bojie; Chen, Jiao
2017|Climate Change Adaptation and Forest Dependent Communities: An Analytical Perspective of Different Agro-Climatic Regions of West Bengal, India Basu, JP
2016|Evaluation of the forest ecosystem service values in Qinling, China. Yin Sha; Zhao Yong-hua; Han Lei; Wang Yao-bin; Cai Jian
2016|Ethnic and locational differences in ecosystem service values: Insights from the communities in forest islands in the desert Cuni-Sanchez, Aida; Pfeifer, Marion; Marchant, Rob; Burgess, Neil D.
2014|Climate-Resilient Pathways: Adaptation, Mitigation, and Sustainable Development Denton, Fatima; Wilbanks, Thomas J.; Abeysinghe, Achala C.; Burton, Ian; Gao, Qingzhu; Lemos, Maria Carmen; Masui, Toshihiko; O'Brien, Karen L.; Warner, Koko; Dickinson, Thea; Yuzva, Kristina
2014|Making REDD plus Transparent: The Politics of Measuring, Reporting, and Verification Systems Gupta, Aarti; Vijge, Marjanneke J.; Turnhout, Esther; Pistorius, Till
2014|2012 Data Krauel, Jennifer J; Westbrook, John K; McCracken, Gary F
2014|Data from: Landscape diversity moderates the effects of bee visitation frequency to flowers on crop production. Petersen, Jessica D; Nault, Brian A
2012|Assessing the significance of soil erosion Bilotta, G. S.; Grove, M.; Mudd, S. M.
2012|Forests and Climate Change: The Social Dimensions of REDD in Latin America Hall, A
2017|Institutionalization of the Value of Ecosystem services 
2016|Removing double counting in wetland ecosystem services valuation based on emergy algebra Li Kai; Cui Li-juan; Li Wei; Kang Xiao-ming; Zhang Ya-qiong
2014|Opportunities and challenges for mainstreaming ecosystem services in development planning: perspectives from a landscape level Sitas, Nadia; Prozesky, Heidi E.; Esler, Karen J.; Reyers, Belinda
2017|Unexpected Management Choices When Accounting for Uncertainty in Ecosystem Service Tradeoff Analyses Cabral, Reniel B.; Halpern, Benjamin S.; Costello, Christopher; Gaines, Steven D.
2015|Detecting ecosystem service trade-offs and synergies: A practice-oriented application in four industrialized estuaries Jacobs, Sander; Wolfstein, Kirsten; Vandenbruwaene, Wouter; Vrebos, Dirk; Beauchard, Olivier; Mans, Tom; Meire, Patrick
2018|Variation of the floodplain forest ecosystem service value in the lower reaches of Tarim River, China Mamat, Zulpiya; Halik, Uemuet; Keyimu, Maierdang; Keram, Ayjamal; Nurmamat, Kalbinur
2014|Ecosystem service state and trends at the regional to national level: A rapid assessment Helfenstein, Julian; Kienast, Felix
2012|Co-Evolving Expertise in Environmental Policy Debates: Rethinking Values and Participants through an Ecological Model of Rhetoric Corp, Piper
2012|Ecosystem services in the National Adaptation Programmes of Action Pramova, Emilia; Locatelli, Bruno; Brockhaus, Maria; Fohlmeister, Sandra
2007|Plant-trait-based modeling assessment of ecosystem-service sensitivity to land-use change Quetier, Fabien; Lavorel, Sandra; Thuiller, Wilfried; Davies, Ian
2016|Humanity's distance to nature: time for environmental austerity? Seppelt, Ralf; Cumming, Graeme S.
2014|Appendix S2 Moriniere, Jerome; Hendrich, Lars; Haszprunar, Gerhard; Hebert, Paul DN; Hausmann, Axel; Kohler, Frank; Balke, Michael
2014|Results of mixed linear models assessing the influence of ecological context factors on the effects of restoration on biodiversity and ecosystem services of wetlands. Ramos, Miguel Martinez; Balvanera, Patricia; Meli, Paula; Benayas, Jose Maria Rey
2013|Current Status and Future Prospects for the Assessment of Marine and Coastal Ecosystem Services: A Systematic Review Piroddi, Chiara; Katsanevakis, Stelios; Liquete, Camino; Drakou, Evangelia G; Gurney, Leigh; Charef, Aymen; Egoh, Benis
2013|Trade-offs and synergies between biodiversity conservation, land use change and ecosystem services van Oudenhoven, Alexander P. E.; de Groot, Rudolf S.
2011|How Do We Value Our Reefs? Risks and Tradeoffs Across Scales in "Biomass-Based" Economies Hicks, Christina C.
2014|Ecosystem services reinforce Sumatran tiger conservation in land use plans Bhagabati, Nirmal K.; Ricketts, Taylor; Sulistyawan, Thomas Barano Siswa; Conte, Marc; Ennaanay, Driss; Hadian, Oki; McKenzie, Emily; Olwero, Nasser; Rosenthal, Amy; Tallis, Heather; Wolny, Stacie
2016|Regulating Ecosystem Services of forests in ten Italian Metropolitan Cities: Air quality improvement by PM10 and O-3 removal Manes, F.; Marando, F.; Capotorti, G.; Blasi, C.; Salvatori, E.; Fusaro, L.; Ciancarella, L.; Mircea, M.; Marchetti, M.; Chirici, G.; Munafo, M.
2015|Ecosystem services or services to ecosystems? Valuing cultivation and reciprocal relationships between humans and ecosystems Comberti, C.; Thornton, T. F.; Echeverria, V. Wylliede; Patterson, T.
2011|Green space pattern and ecosystem services value of the sub-regions in Beijing plain area. Pan Ying; Zhang Qian; Zhen Lin; Yu Zhen-rong
2018|Coupling between Rural Development and Ecosystem Services, the Case of Fujian Province, China Chen, Huaxiang; Tang, Lina; Qiu, Quanyi; Wu, Tong; Wang, Ziyan; Xu, Su; Xiao, Lishan
2017|Review of decision support tools to operationalize the ecosystem services concept Gret-Regamey, Adrienne; Siren, Elina; Brunner, Sibyl Hanna; Weibel, Bettina
2016|Design Policy Options supported by Marine and Coastal Ecosystem Services Assessment and Valuation: a Case Study in Portugal Fernandes, Maria da Luz; Antunes, Ines C.; Oliveira, Eduardo R.; Alves, Fatima L.
2014|Resilience of Ecosystem Services - Applying Ecosystem Function and Integrity Concepts to Natural Sweet Chestnut Forests in Belasitza Mountain (SW Bulgaria) Bratanova-Doncheva, S.; Fikova, R.; Katrandziev, K.; Chipev, N.; Dimitrova, V.
2011|Climate Change and Ecosystem Services: The Contribution of and Impacts on Federal Public Lands in the United States Esposito, Valerie; Phillips, Spencer; Boumans, Roelof; Moulaert, Azur; Boggs, Jennifer
2016|Perspectives on the link between ecosystem services and biodiversity: The assessment of the nursery function Liquete, Camino; Cid, Nuria; Lanzanova, Denis; Grizzetti, Bruna; Reynaud, Arnaud
2015|Searching for the place of biodiversity in the ecosystem services discourse Jax, Kurt; Heink, Ulrich
2014|Valuing ecosystem services across water bodies: Results from a discrete choice experiment Doherty, Edel; Murphy, Geraldine; Hynes, Stephen; Buckley, Cathal
2014|A method to identify the variable ecosystem services relationship across time: a case study on Yanhe Basin, China Zheng, Zhenmin; Fu, Bojie; Hu, Haitang; Sun, Ge
2013|The relationship between social values for ecosystem services and global land cover: An empirical analysis Brown, Greg
2013|Integrating landscape connectivity into the evaluation of ecosystem services for biodiversity conservation and its implications for landscape planning Ng, Cho Nam; Xie, Yu Jing; Yu, Xi Jun
2015|Marine ecosystem services: Linking indicators to their classification Hattam, Caroline; Atkins, Jonathan P.; Beaumont, Nicola; Boerger, Tobias; Bohnke-Henrichs, Anne; Burdon, Daryl; de Groot, Rudolf; Hoefnagel, Ellen; Nunes, Paulo A. L. D.; Piwowarczyk, Joanna; Sastre, Sergio; Austen, Melanie C.
2013|Law, the laws of nature and ecosystem energy services: a case of wilful blindness Hodas, DR
2015|Navigating complexity through knowledge coproduction: Mainstreaming ecosystem services into disaster risk reduction Reyers, Belinda; Nel, Jeanne L.; O'Farrell, Patrick J.; Sitas, Nadia; Nel, Deon C.
2018|Trade-offs and synergies in ecosystem services for the Yinchuan Basin in China Li, Boyan; Wang, Wei
2017|TOURISM ECOSYSTEM SERVICES - AN EXAMPLE OF BIRDWATCHING AT NATURE 2000 SITES Kordowska, Monika
2016|Option Value, Substitutable Species, and Ecosystem Services Persson, Erik
2016|PROMOTING URBAN ECOSYSTEM SERVICES WITH GREEN INFRATRUCTURESES Madureira, Helena
2015|The political ecology of ecosystem services Kull, Christian A.; de Sartre, Xavier Arnauld; Castro-Larranaga, Monica
2015|Civic Ecology: Adaptation and Transformation from the Ground Up Krasny, ME; Tidball, KG
2015|BN Details Pascual, Marta; Perez-Minana, Elena; Giacomello, Eva
2014|Douglas_JAE_2014_Field-data-early Douglas, Margaret R; Rohr, Jason R; Tooker, John F
